Codelist,Code,Label,ParentCode
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53F,Fraud by abuse of position (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,51,Fraud by company director (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53E,Fraud by failing to disclose information (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53C,"Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)",bankruptcy-and-insolvency-(outcomes-only)
offence,53D,Fraud by false representation: other frauds (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,53B,Preserved other fraud and repealed fraud offences (pre Fraud Act 2006) (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,55,Bankruptcy and insolvency (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
offence,52,False accounting (outcomes only),bankruptcy-and-insolvency-(outcomes-only)
